FireId,Org,Region,UNIT_ID,UnitName,FIRE_YEAR,FIRE_NUM,FireCode,FIRE_NAME,FirePrType,CauseCat,Owner,OrAccuracy,LocMethod,LatNAD83,LongNAD83,StartDate,InitAtDate,ContainedDate,ContainedAcres,ContrDate,ContrAcres,OutDate,WUI,IntersectFuels,AddedtoNFPORS,NFPORSNum,CompCode
228014,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,1,,OASISNE,11,Human,3,,,25.8961,-81.0272,19860103,19860103,,,19860106,30,19860106,,,,,Complete
228015,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,2,,OASIS NE 2,14,Human,3,,,25.9017,-81.0278,19860104,19860104,,,19860105,5.7,19860106,,,,,Complete
228016,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,3,,JETPORT,16,Human,6,,,25.9458,-80.8669,19860104,19860104,,,19860105,2,19860106,,,,,Complete
228017,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,6,,BASSLK TRR,48,Human,3,,,25.9556,-81.2806,19860107,,,,19860131,2300,19860131,,,,,Complete
228018,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,7,,BRADLEY,11,Human,3,,,25.9572,-81.2617,19860113,19860113,,,19860114,20.1,19860115,,,,,Complete
228019,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,8,,BMW,11,Human,3,,,25.8628,-81.0697,19860119,19860119,,,19860119,0.1,19860119,,,,,Complete
228020,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,9,,ROADSIDE 1,11,Human,3,,,25.8203,-80.955,19860121,19860121,,,19860121,0.1,19860121,,,,,Complete
228021,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,13,,BURNS,16,Human,7,,,25.8733,-81.2164,19860125,19860125,,,19860125,0.2,19860125,,,,,Complete
228022,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,14,,GULFSTAT,11,Human,3,,,25.9364,-81.25,19860127,19860127,,,19860127,2.8,19860128,,,,,Complete
228023,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,15,,S LOOP RD,48,Human,3,,,25.7581,-80.8861,19860128,,,,19860228,100,19860228,,,,,Complete
228024,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,16,,TENMILE 2,48,Human,3,,,25.6342,-80.8942,19860128,,,,19860129,2020,19860129,,,,,Complete
228025,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,17,,50 MILE,16,Human,7,,,25.8256,-80.8992,19860201,19860201,,,19860201,0.2,19860201,,,,,Complete
228026,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,19,,BIRDON NW,48,Human,3,,,25.9661,-81.3194,19860201,,,,19860202,1312.3,19860203,,,,,Complete
228027,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,21,,GULF STAT2,21,Human,3,,,25.9456,-81.2575,19860127,,,,,5.8,19860127,,,,,Complete
228028,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,22,,MOTH,11,Human,3,,,25.9364,-81.15,19860207,19860207,,,19860208,1.5,19860209,,,,,Complete
228029,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,23,,DEEP,11,Human,3,,,26.0836,-81.3267,19860208,19860208,,,19860210,3332.9,19860213,,,,,Complete
228030,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,24,,TIE,11,Human,3,,,25.9981,-80.875,19860208,19860208,,,19860209,1,19860210,,,,,Complete
228031,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,25,,BROWN,48,Human,3,,,26.2253,-81.2006,19860208,,,,19860226,3104,19860226,,,,,Complete
228032,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,26,,MULLETS,14,Human,3,,,26.0928,-81.1647,19860208,19860208,,,19860208,0.5,19860209,,,,,Complete
228033,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,27,,COX,11,Human,3,,,25.9439,-81.2636,19860213,19860213,,,19860213,0.5,19860214,,,,,Complete
228034,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,28,,SMALL,11,Human,3,,,25.8581,-81.2594,19860214,19860214,,,19860215,0.1,19860215,,,,,Complete
228035,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,29,,GOLIGHTLY,11,Human,3,,,25.7481,-80.9361,19860220,19860220,,,19860221,14.3,19860225,,,,,Complete
228036,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,30,,CON CLUB,48,Human,3,,,25.8556,-81.1006,19860212,,,,19860222,929.9,19860222,,,,,Complete
228037,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,31,,HOUGHTON,14,Human,3,,,25.9739,-80.8831,19860223,19860223,,,19860224,22.9,19860225,,,,,Complete
228038,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,32,,ROADSIDE 2,16,Human,7,,,25.8628,-81.0972,19860306,19860306,,,19860306,0.1,19860306,,,,,Complete
228039,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,33,,ALLEY,16,Human,7,,,26.1514,-81.26,19860307,19860307,,,19860307,3.2,19860309,,,,,Complete
228040,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,34,,MCCUTCHEON,11,Human,3,,,25.8917,-81.0278,19860308,19860309,,,19860309,17.2,19860312,,,,,Complete
228041,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,35,,PINEOAKS 1,11,Human,3,,,25.9303,-81.2594,19860309,19860309,,,19860312,220,19860315,,,,,Complete
228042,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,36,,25 MILE,11,Human,3,,,26.1542,-81.2775,19860313,19860313,,,19860313,5.7,19860313,,,,,Complete
228043,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,37,,GANNET,11,Human,3,,,25.8583,-81.0617,19860313,19860313,,,19860315,81.8,19860317,,,,,Complete
228044,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,38,,LEECYPRESS,16,Human,7,,,25.92,-81.3667,19860323,19860323,,,19860323,19,19860325,,,,,Complete
228045,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,39,,DUNKUM,11,Human,3,,,25.9483,-81.2594,19860320,19860320,,,19860323,185,19860326,,,,,Complete
228046,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,40,,TWO STORY,11,Human,3,,,25.9772,-81.3114,19860329,19860329,,,19860329,1.8,19860402,,,,,Complete
228047,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,41,,TURNRIVER,11,Human,3,,,25.9303,-81.2694,19860329,19860329,,,19860401,737.5,19860408,,,,,Complete
228048,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,43,,HOUGHTEN 2,21,Human,3,,,25.9667,-80.8681,19860330,,,,,5,19860331,,,,,Complete
228049,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,44,,WAIRPLANE,48,Human,3,,,25.9911,-81.2622,19860304,,,,19860401,734,19860401,,,,,Complete
228051,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,46,,BAXTER IS,11,Human,3,,,26.1606,-81.195,19860401,19860401,,,19860401,6,19860408,,,,,Complete
228052,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,47,,MCCLAMROCK,11,Human,3,,,25.9328,-81.3144,19860404,19860405,,,19860405,33,19860408,,,,,Complete
228053,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,48,,CUTCHEON 3,11,Human,3,,,25.8989,-81.0328,19860405,19860406,,,19860407,33,19860408,,,,,Complete
228054,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,49,,TURNMIAMI,48,Human,3,,,25.8833,-81.2653,19861217,,,,19861218,8,19861218,,,,,Complete
228055,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,50,,WOOTENS,16,Human,7,,,25.9039,-81.3514,19860408,19860408,,,19860408,0.1,19860408,,,,,Complete
228056,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,52,,MIMARK 24,16,Human,7,,,26.1533,-81.2961,19860424,19860424,,,19860424,1.1,19860424,,,,,Complete
228057,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,53,,DEEP 2,16,Human,7,,,26.0564,-81.3297,19860424,19860424,,,19860425,350,19860504,,,,,Complete
228058,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,54,,GONZALES,11,Human,3,,,25.8942,-81.2944,19860425,19860425,,,19860427,17.2,19860502,,,,,Complete
228059,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,55,,CUTCHEON 4,11,Human,3,,,25.8981,-81.0297,19860425,19860426,,,19860430,22,19860430,,,,,Complete
228061,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,57,,PINECREST1,48,Human,3,,,25.7531,-80.9331,19860216,,,,19860321,1897,19860323,,,,,Complete
228062,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,58,,AUSTIN,11,Human,3,,,25.9664,-81.1397,19860511,19860511,,,19860515,10122,19860525,,,,,Complete
228063,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,59,,MUD LAKE,11,Natural,3,,,26.0478,-81.0997,19860513,19860513,,,19860513,2,19860515,,,,,Complete
228064,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,60,,HOT ROD,16,Human,8,,,26.1467,-81.37,19860523,19860523,,,19860523,22,19860525,,,,,Complete
228065,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,61,,GOLD RUSH,16,Human,7,,,26.1531,-81.305,19860524,19860524,,,19860524,1,19860524,,,,,Complete
228066,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,62,,84 WEST,11,Human,3,,,26.1289,-81.26,19860528,19860528,,,19860531,11600,19860610,,,,,Complete
228067,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,63,,DAVIS,11,Human,3,,,25.91,-81.2819,19860530,19860530,,,19860530,3,19860601,,,,,Complete
228068,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,64,,WOOTEN,11,Human,3,,,25.9003,-81.3372,19860530,19860530,,,19860530,2,19860531,,,,,Complete
228069,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,65,,NEW RIVER,11,Natural,3,,,25.8047,-81.2325,19860603,19860603,,,19860603,3,19860605,,,,,Complete
228070,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,66,,GANNET 1,11,Human,3,,,25.8583,-81.0797,19860606,19860606,,,19860607,3.7,19860608,,,,,Complete
228071,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,67,,OASIS NW,11,Natural,3,,,26.1003,-81.0458,19860607,19860608,,,19860609,15,19860610,,,,,Complete
228072,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,68,,PACES,49,Natural,3,,,25.7453,-80.99,19860630,,,,,350,19860701,,,,,Complete
228073,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,69,,LOOPER,14,Human,3,,,25.8231,-80.9319,19860923,19860924,,,19860925,277,19860926,,,,,Complete
228074,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,70,,LOOPER 2,14,Human,3,,,25.8267,-80.955,19861026,19861026,,,19861029,410,19861029,,,,,Complete
228075,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,71,,AUSTIN2,48,Human,3,,,26.0369,-81.1639,19861027,,,,19861211,1920,19861211,,,,,Complete
228076,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,72,,JETPORT 2,14,Human,3,,,25.8364,-80.8819,19861109,19861109,,,19861110,110,19861110,,,,,Complete
228077,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,73,,JETPORT 3,16,Human,6,,,25.9133,-80.885,19861109,19861109,,,19861110,55,19861110,,,,,Complete
228078,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,74,,MCCUTHCEON,14,Human,3,,,25.8889,-81.0258,19861110,19861110,,,19861112,60,19861112,,,,,Complete
228079,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,75,,EXXON 17-4,48,Human,3,,,25.9281,-80.9503,19861117,,,,19861119,0.5,19861119,,,,,Complete
228080,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,76,,ROBERTS,48,Human,3,,,25.8456,-80.9719,19861116,,,,19861117,4.3,19861117,,,,,Complete
228081,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,77,,JETPORT 4,16,Human,6,,,25.9142,-80.855,19861123,19861123,,,19861124,12,19861124,,,,,Complete
228082,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,78,,JETPORT 5,14,Human,3,,,25.8267,-80.8881,19861123,19861123,,,19861124,120,19861124,,,,,Complete
228083,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,79,,RACCOON W,48,Human,3,,,25.9119,-80.9475,19860123,,,,19860125,1700,19860125,,,,,Complete
228084,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,80,,SEAGRAPE,16,Human,7,,,25.9003,-81.3242,19861125,19861125,,,19861125,0.5,19861125,,,,,Complete
228085,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,82,,MCCUTCHIN7,14,Human,3,,,25.8717,-81.0347,19861129,19861129,,,19861130,22,19861202,,,,,Complete
228086,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,83,,OASISSOUTH,48,Human,3,,,25.8536,-81.0308,19861203,,,,19861205,475,19861205,,,,,Complete
228087,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,84,,POWER,48,Human,3,,,25.9594,-80.9869,19861208,,,,19861211,20,19861211,,,,,Complete
228088,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,86,,WHIDDEN NE,14,Human,3,,,26.0036,-80.9947,19861221,19861221,,,19861224,400,19861224,,,,,Complete
228089,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,87,,DUSTY N,48,Human,3,,,25.9936,-81.0928,19861210,,,,19861217,980,19861217,,,,,Complete
228090,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,88,,MUDLAKE 1,14,Human,3,,,26.0703,-81.1408,19861229,19861229,,,19861230,15,19861230,,,,,Complete
228091,NPS,SERO,FLBCP,Big Cypress National Preserve,1986,89,,MUDLAKE 2,14,Human,3,,,26.0614,-81.1308,19861229,19861229,,,19861230,100,19861230,,,,,Complete
228092,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,1,,MCCUTCHIN1,14,Human,3,,,25.8944,-81.0297,19870103,19870103,,,19870103,20,19870105,,,,,Complete
228096,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,5,,THOMAS,48,Human,3,,,26.1678,-81.1781,19870130,,,,19870228,749,19870228,,,,,Complete
228097,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,6,,OASIS NE,48,Human,3,,,25.9386,-81.0047,19870129,,,,19870212,3603,19870212,,,,,Complete
228098,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,7,,COLDING,48,Human,3,,,26.2236,-81.3092,19870129,,,,19870201,500,19870201,,,,,Complete
228099,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,8,,TURNER S&E,48,Human,3,,,25.9844,-81.2597,19870228,,,,19870415,1100.7,19870415,,,,,Complete
228100,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,9,,SCISSORS,48,Human,3,,,26.1831,-81.305,19870203,,,,19870210,555.3,19870210,,,,,Complete
228103,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,12,,84/29 MM,14,Human,3,,,26.1633,-81.2281,19870207,19870207,,,19870207,42,19870210,,,,,Complete
228106,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,15,,84/32 MM,16,Human,7,,,26.1633,-81.17,19870211,19870211,,,19870211,4.5,19870214,,,,,Complete
228107,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,16,,BROWN,48,Human,3,,,26.2011,-81.225,19870214,,,,19870217,803,19870217,,,,,Complete
228108,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,17,,WALKER,48,Human,3,,,26.1531,-81.32,19870215,,,,19870228,1460,19870228,,,,,Complete
228109,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,18,,BURNS LAKE,48,Human,3,,,25.8942,-81.2294,19870222,,,,19870315,2678.8,19870315,,,,,Complete
228110,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,19,,RACCOON #1,48,Human,3,,,25.9992,-80.885,19870221,,,,19870301,20,19870301,,,,,Complete
228112,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,21,,41 NORTH,48,Human,3,,,25.8514,-81.0339,19870221,,,,19870224,540,19870224,,,,,Complete
228113,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,22,,41 SOUTH#1,11,Human,3,,,25.8761,-81.2094,19870304,19870304,,,19870304,654,19870307,,,,,Complete
228114,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,23,,41 SOUTH#2,11,Human,3,,,25.8583,-81.0697,19870304,19870304,,,19870305,1241,19870308,,,,,Complete
228116,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,25,,LOPEZ,14,Human,3,,,26.0044,-80.9108,19870314,19870314,,,19870319,110,19870319,,,,,Complete
228117,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,26,,TURKEY#1,48,Human,3,,,25.9486,-80.8869,19870314,,,,19870315,7,19870315,,,,,Complete
228118,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,27,,PLOTS,48,Human,3,,,25.9617,-81.3169,19870319,,,,19870324,12,19870324,,,,,Complete
228119,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,28,,RACOON #2,14,Human,3,,,25.9711,-80.895,19870321,19870321,,,19870323,40,19870323,,,,,Complete
228120,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,29,,COCONUT,21,Human,3,,,25.6533,-81.0158,19870321,,,,,1,19870321,,,,,Complete
228121,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,30,,TURKEY#2,14,Human,3,,,25.9847,-80.9,19870322,19870322,,,19870323,100,19870323,,,,,Complete
228123,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,32,,GLASS,14,Human,3,,,25.915,-81.1097,19870402,19870402,,,19870403,14,19870407,,,,,Complete
228124,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,33,,AIRPLANE#1,14,Human,3,,,26.0386,-81.2047,19870404,19870404,,,19870406,15,19870409,,,,,Complete
228125,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,34,,RACOON#3,14,Human,3,,,25.9756,-80.89,19870404,19870404,,,19870406,5,19870409,,,,,Complete
228126,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,35,,TIGER,14,Human,3,,,25.7011,-80.94,19870405,19870405,,,19870408,20,19870411,,,,,Complete
228127,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,36,,WOODS,14,Human,3,,,26.0389,-81.0572,19870405,19870405,,,19870405,20,19870408,,,,,Complete
228129,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,38,,CHECKPT#26,11,Human,3,,,25.9917,-81.3125,19870406,19870406,,,19870406,0.1,19870406,,,,,Complete
228130,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,39,,DOGHOUSE,14,Human,3,,,25.9258,-80.9897,19870409,19870409,,,19870412,500,19870415,,,,,Complete
228131,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,40,,12 MILE,16,Human,7,,,25.7786,-80.8472,19870410,19870410,,,19870410,0.1,19870415,,,,,Complete
228132,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,41,,41N#2,48,Human,3,,,25.8744,-81.2194,19870413,,,,19870531,1416.4,19870531,,,,,Complete
228134,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,43,,ROBERTS LK,14,Human,3,,,25.815,-80.9719,19870418,19870418,,,19870420,123.4,19870422,,,,,Complete
228135,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,44,,PINEOAKS,48,Human,3,,,25.9211,-81.3094,19870416,,,,19870420,250,19870420,,,,,Complete
228136,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,45,,HUNTER HAM,14,Human,3,,,25.8003,-80.89,19870426,19870426,,,19870427,38.8,19870429,,,,,Complete
228137,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,46,,CROWFOOT,48,Human,7,,,25.8881,-80.98,19870503,,,,19870506,2,19870506,,,,,Complete
228138,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,47,,GATOR HOOK,49,Natural,3,,,25.8244,-81.0922,19870502,,,,,0.2,19870505,,,,,Complete
228139,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,48,,POSS OURS,14,Human,3,,,26.1153,-81.33,19870503,19870503,,,19870504,4.3,19870507,,,,,Complete
228142,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,52,,ANTONS,48,Human,3,,,26.0656,-81.2597,19870510,,,,19870531,119.1,19870531,,,,,Complete
228144,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,54,,N LOST DOG,49,Natural,3,,,26.0164,-81.0164,19870519,,,,,981,19870528,,,,,Complete
228147,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,57,,BASS LAKE,48,Human,3,,,25.9122,-81.2794,19871211,,,,19871228,1479,19871228,,,,,Complete
228148,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,58,,BASSLAKE#1,48,Human,3,,,25.9014,-81.2814,19870621,19870621,,,19870623,12,19870628,,,,,Complete
228149,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,59,,ABBOT CAMP,48,Human,3,,,25.9647,-81.0397,19870628,,,,19870701,2.5,19870701,,,,,Complete
228150,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,60,,LOSTMANS#1,49,Natural,3,,,25.7381,-81.0497,19870712,,,,,980.1,19870715,,,,,Complete
228151,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,61,,DANIELS,48,Human,3,,,25.935,-81.0672,19870721,,,,19870723,10,19870723,,,,,Complete
228152,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,62,,RESEARCH#1,48,Human,3,,,25.9553,-81.3133,19870717,,,,19870719,1,19870719,,,,,Complete
228153,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,63,,TWIN LAKES,49,Natural,3,,,26.1469,-81.3281,19870731,,,,19870731,59,19870731,,,,,Complete
228154,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,64,,DEEP LAKE5,49,Natural,3,,,26.0069,-81.2972,19870801,,,,,303,19870802,,,,,Complete
228155,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,65,,RESEARCH#2,48,Human,3,,,25.9553,-81.3133,19870807,,,,19870807,1,19870807,,,,,Complete
228156,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,66,,ALLIGATOR1,21,Human,3,,,26.165,-81.22,19870823,,,,,0.5,19870823,,,,,Complete
228157,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,67,,SUGAR,21,Natural,3,,,25.8392,-81.2622,19870909,,,,,17.6,19870910,,,,,Complete
228158,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,68,,MONUMENT#1,49,Natural,3,,,25.8672,-81.1197,19870916,,,,,121,19870916,,,,,Complete
228159,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,69,,MARTIN,49,Natural,3,,,25.7364,-80.9878,19870918,,,,,43,19870921,,,,,Complete
228162,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,72,,84 MM33,13,Human,3,,,26.1661,-81.1519,19871024,19871024,,,19871024,0.2,19871027,,,,,Complete
228163,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,73,,N PAD#4,14,Human,3,,,26.0136,-80.9139,19871108,19871108,,,19871108,5.2,19871111,,,,,Complete
228164,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,74,,INTERSECT,13,Human,3,,,25.8994,-81.3214,19871122,19871122,,,19871122,0.1,19871125,,,,,Complete
228165,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,75,,LOSTHUNTER,21,Human,3,,,25.9892,-80.9525,19871128,19871129,,,19871129,10,19871201,,,,,Complete
228166,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,76,,NEWPAD#1,21,Human,3,,,26.0072,-80.9275,19871202,,,,,90,19871206,,,,,Complete
228167,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,77,,P.MOUND,21,Natural,3,,,25.6161,-80.8564,19870727,,,,,29,19870727,,,,,Complete
228168,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,78,,LOOP HUNT,14,Human,3,,,25.8378,-80.9325,19871206,19871206,,,19871206,5,19871209,,,,,Complete
228169,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,79,,NEWPAD#2,21,Human,3,,,26.0275,-80.885,19871202,,,,,20,19871206,,,,,Complete
228170,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,80,,NEWPAD#3,21,Human,3,,,26.0253,-80.895,19871202,,,,,1,19871206,,,,,Complete
228171,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,81,,TWIN LAKES,14,Human,3,,,26.1469,-81.33,19871219,19871219,,,19871219,240,19871222,,,,,Complete
228172,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,82,,CAR CRISP,11,Human,3,,,26.1514,-81.325,19871219,19871219,,,19871219,0.1,19871219,,,,,Complete
228173,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,83,,CAMP KILL,14,Human,3,,,25.9547,-80.905,19871220,19871220,,,19871224,240,19871227,,,,,Complete
228174,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,84,,CAMP SAVE,14,Human,3,,,25.8831,-80.9847,19871220,19871220,,,19871220,0.1,19871222,,,,,Complete
228175,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,85,,MUDLAKE123,14,Human,3,,,26.0522,-81.1347,19871221,19871221,,,19871224,55,19871226,,,,,Complete
228176,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,86,,LITTLEDEER,14,Human,3,,,26.0389,-81.0572,19871226,19871226,,,19871227,10,19871230,,,,,Complete
228177,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,87,,NEW YEAR,14,Human,3,,,25.9819,-81.3119,19871231,19871231,,,19880101,5.6,19880103,,,,,Complete
228178,NPS,SERO,FLBCP,Big Cypress National Preserve,1987,88,,GATOR RX,48,Human,3,,,25.8175,-81.1794,19870909,,,,19871216,2651.9,19871216,,,,,Complete
228179,NPS,SERO,FLBCP,Big Cypress National Preserve,1988,1,,ROSE BOWL,14,Human,3,,,26.0031,-80.9,19880101,19880101,,,19880102,45.8,19880105,,,,,Complete
228180,NPS,SERO,FLBCP,Big Cypress National Preserve,1988,2,,TURKEY LEG,14,Human,3,,,26.0706,-81.0597,19880101,19880101,,,19880102,9.8,19880105,,,,,Complete
228181,NPS,SERO,FLBCP,Big Cypress National Preserve,1988,3,,TURNER 1,14,Human,3,,,25.9258,-81.2619,19880107,19880107,,,19880107,3,19880110,,,,,Complete
228182,NPS,SERO,FLBCP,Big Cypress National Preserve,1988,4,,MATCH,14,Human,3,,,25.9831,-81.2644,19880107,19880107,,,19880107,5,19880109,,,,,Complete
228183,NPS,SERO,FLBCP,Big Cypress National Preserve,1988,5,,MUSTANG,11,Human,3,,,25.8717,-81.1844,19880115,19880115,,,19880115,0.1,19880115,,,,,Complete
228184,NPS,SERO,FLBCP,Big Cypress National Preserve,1988,6,,WAGON,14,Human,3,,,25.9639,-81.3144,19880116,19880116,,,19880116,178,19880119,,,,,Complete
228185,NPS,SERO,FLBCP,Big Cypress National Preserve,1988,7,,JETPORT 1,14,Human,1,,,25.8864,-80.9,19880116,19880116,,,19880116,34.4,19880117,,,,,Complete
228186,NPS,SERO,FLBCP,Big Cypress National Preserve,1988,8,,JETPORT 2,14,Human,3,,,25.9011,-80.9075,19880117,19880117,,,19880117,7.1,19880118,,,,,Complete
228187,NPS,SERO,FLBCP,Big Cypress National Preserve,1988,9,,WALKER,16,Human,8,,,26.1558,-81.34,19880118,19880118,,,19880118,30,19880119,,,,,Complete
